data,id,mois,jour,annee,numero_de_message,temperature_partie_entiere,temperature_partie_decimale,humidite,pluie_en_augets,direction_du_vecteur_moyen_de_vent,force_moyenne_du_vecteur_de_vent,pression_a_decoder,direction_du_vecteur_de_vent_max,force_du_vecteur_de_vent_max,pluie_la_plus_intense_durant_1_min,type_station,pluie_intensite_max,heure,annee_reelle,minute,pression,temperature_decodee,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,jour_mois,dd_mm_yy_utc,hh_mm_utc,dd_mm_yy_hh_mm,temperature_en_degre_c,false_message,dd_mm_yy_hh_mm_utc,heure_paris_dd_mm_yy_hh_mm,heure_de_paris,heure_utc
ab1caaf2f2f2f2f2f2f2f2f3,85,8,28,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2029,21:30,2029-08-28T21:30:00,25.12,267125272015603,2029-08-28T21:30:00+00:00,2029-08-28T21:30:00+02:00,2029-08-28T21:30:00+00:00,2029-08-28T21:30:00+00:00
ab1cb0f2f2f2f2f2f2f2f2f3,85,8,28,11,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2030,1:30,2030-08-28T01:30:00,25.12,267125272015603,2030-08-28T01:30:00+00:00,2030-08-28T01:30:00+02:00,2030-08-28T01:30:00+00:00,2030-08-28T01:30:00+00:00
ab0892f2f2f2f2f2f2f2f2f3,85,8,8,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2028,5:30,2028-08-08T05:30:00,25.12,267125272015603,2028-08-08T05:30:00+00:00,2028-08-08T05:30:00+02:00,2028-08-08T05:30:00+00:00,2028-08-08T05:30:00+00:00
ab0498f2f2f2f2f2f2f2f2f3,85,8,4,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/8,4/8/2028,17:30,2028-08-04T17:30:00,25.12,267125272015603,2028-08-04T17:30:00+00:00,2028-08-04T17:30:00+02:00,2028-08-04T17:30:00+00:00,2028-08-04T17:30:00+00:00
ab04a4f2f2f2f2f2f2f2f2f3,85,8,4,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/8,4/8/2029,9:30,2029-08-04T09:30:00,25.12,267125272015603,2029-08-04T09:30:00+00:00,2029-08-04T09:30:00+02:00,2029-08-04T09:30:00+00:00,2029-08-04T09:30:00+00:00
ab08a0f2f2f2f2f2f2f2f2f3,85,8,8,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2029,1:30,2029-08-08T01:30:00,25.12,267125272015603,2029-08-08T01:30:00+00:00,2029-08-08T01:30:00+02:00,2029-08-08T01:30:00+00:00,2029-08-08T01:30:00+00:00
ab10a6f2f2f2f2f2f2f2f2f3,85,8,16,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2029,13:30,2029-08-16T13:30:00,25.12,267125272015603,2029-08-16T13:30:00+00:00,2029-08-16T13:30:00+02:00,2029-08-16T13:30:00+00:00,2029-08-16T13:30:00+00:00
ab08b4f2f2f2f2f2f2f2f2f3,85,8,8,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2030,9:30,2030-08-08T09:30:00,25.12,267125272015603,2030-08-08T09:30:00+00:00,2030-08-08T09:30:00+02:00,2030-08-08T09:30:00+00:00,2030-08-08T09:30:00+00:00
ab10baf2f2f2f2f2f2f2f2f3,85,8,16,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2030,21:30,2030-08-16T21:30:00,25.12,267125272015603,2030-08-16T21:30:00+00:00,2030-08-16T21:30:00+02:00,2030-08-16T21:30:00+00:00,2030-08-16T21:30:00+00:00
ab2892f2f2f2f2f2f2f2f2f3,85,9,8,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/9,8/9/2028,5:30,2028-09-08T05:30:00,25.12,267125272015603,2028-09-08T05:30:00+00:00,2028-09-08T05:30:00+02:00,2028-09-08T05:30:00+00:00,2028-09-08T05:30:00+00:00
ab24b2f2f2f2f2f2f2f2f2f3,85,9,4,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/9,4/9/2030,5:30,2030-09-04T05:30:00,25.12,267125272015603,2030-09-04T05:30:00+00:00,2030-09-04T05:30:00+02:00,2030-09-04T05:30:00+00:00,2030-09-04T05:30:00+00:00
ab48b6f2f2f2f2f2f2f2f2f3,85,10,8,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2030,13:30,2030-10-08T13:30:00,25.12,267125272015603,2030-10-08T13:30:00+00:00,2030-10-08T13:30:00+02:00,2030-10-08T13:30:00+00:00,2030-10-08T13:30:00+00:00
ab8c84f2f2f2f2f2f2f2f2f3,85,12,12,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2027,9:30,2027-12-12T09:30:00,25.12,267125272015603,2027-12-12T09:30:00+00:00,2027-12-12T09:30:00+01:00,2027-12-12T09:30:00+00:00,2027-12-12T09:30:00+00:00
ab908af2f2f2f2f2f2f2f2f3,85,12,16,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2027,21:30,2027-12-16T21:30:00,25.12,267125272015603,2027-12-16T21:30:00+00:00,2027-12-16T21:30:00+01:00,2027-12-16T21:30:00+00:00,2027-12-16T21:30:00+00:00
ab90a8f2f2f2f2f2f2f2f2f3,85,12,16,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/12,16/12/2029,17:30,2029-12-16T17:30:00,25.12,267125272015603,2029-12-16T17:30:00+00:00,2029-12-16T17:30:00+01:00,2029-12-16T17:30:00+00:00,2029-12-16T17:30:00+00:00
ab1c82f2f2f2f2f2f2f2f2f3,85,8,28,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2027,5:30,2027-08-28T05:30:00,25.12,267125272015603,2027-08-28T05:30:00+00:00,2027-08-28T05:30:00+02:00,2027-08-28T05:30:00+00:00,2027-08-28T05:30:00+00:00
aaa48af2f2f2f2f2f2f2f2f3,85,5,4,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/5,4/5/2027,21:30,2027-05-04T21:30:00,25.12,267125272015603,2027-05-04T21:30:00+00:00,2027-05-04T21:30:00+02:00,2027-05-04T21:30:00+00:00,2027-05-04T21:30:00+00:00
aaa898f2f2f2f2f2f2f2f2f3,85,5,8,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/5,8/5/2028,17:30,2028-05-08T17:30:00,25.12,267125272015603,2028-05-08T17:30:00+00:00,2028-05-08T17:30:00+02:00,2028-05-08T17:30:00+00:00,2028-05-08T17:30:00+00:00
ab74a0f2f2f2f2f2f2f2f2f3,85,11,20,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/11,20/11/2029,1:30,2029-11-20T01:30:00,25.12,267125272015603,2029-11-20T01:30:00+00:00,2029-11-20T01:30:00+01:00,2029-11-20T01:30:00+00:00,2029-11-20T01:30:00+00:00
ae747af2f2f2f2f2f2f2f2f3,87,3,20,7,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2026,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/3,20/3/2026,21:30,2026-03-20T21:30:00,25.12,267125272015603,2026-03-20T21:30:00+00:00,2026-03-20T21:30:00+01:00,2026-03-20T21:30:00+00:00,2026-03-20T21:30:00+00:00
aa8896f2f2f2f2f2f2f2f2f3,85,4,8,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/4,8/4/2028,13:30,2028-04-08T13:30:00,25.12,267125272015603,2028-04-08T13:30:00+00:00,2028-04-08T13:30:00+02:00,2028-04-08T13:30:00+00:00,2028-04-08T13:30:00+00:00
aa78b6f2f2f2f2f2f2f2f2f3,85,3,24,11,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/3,24/3/2030,13:30,2030-03-24T13:30:00,25.12,267125272015603,2030-03-24T13:30:00+00:00,2030-03-24T13:30:00+01:00,2030-03-24T13:30:00+00:00,2030-03-24T13:30:00+00:00
a8b48af2f2f2f2f2f2f2f2f3,84,5,20,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/5,20/5/2027,21:30,2027-05-20T21:30:00,25.12,267125272015603,2027-05-20T21:30:00+00:00,2027-05-20T21:30:00+02:00,2027-05-20T21:30:00+00:00,2027-05-20T21:30:00+00:00
ab8c98f2f2f2f2f2f2f2f2f3,85,12,12,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/12,12/12/2028,17:30,2028-12-12T17:30:00,25.12,267125272015603,2028-12-12T17:30:00+00:00,2028-12-12T17:30:00+01:00,2028-12-12T17:30:00+00:00,2028-12-12T17:30:00+00:00
a8c886f2f2f2f2f2f2f2f2f3,84,6,8,8,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/6,8/6/2027,13:30,2027-06-08T13:30:00,25.12,267125272015603,2027-06-08T13:30:00+00:00,2027-06-08T13:30:00+02:00,2027-06-08T13:30:00+00:00,2027-06-08T13:30:00+00:00
a8d4a4f2f2f2f2f2f2f2f2f3,84,6,20,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/6,20/6/2029,9:30,2029-06-20T09:30:00,25.12,267125272015603,2029-06-20T09:30:00+00:00,2029-06-20T09:30:00+02:00,2029-06-20T09:30:00+00:00,2029-06-20T09:30:00+00:00
a8d8a2f2f2f2f2f2f2f2f2f3,84,6,24,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/6,24/6/2029,5:30,2029-06-24T05:30:00,25.12,267125272015603,2029-06-24T05:30:00+00:00,2029-06-24T05:30:00+02:00,2029-06-24T05:30:00+00:00,2029-06-24T05:30:00+00:00
ab9c96f2f2f2f2f2f2f2f2f3,85,12,28,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/12,28/12/2028,13:30,2028-12-28T13:30:00,25.12,267125272015603,2028-12-28T13:30:00+00:00,2028-12-28T13:30:00+01:00,2028-12-28T13:30:00+00:00,2028-12-28T13:30:00+00:00
a8f4baf2f2f2f2f2f2f2f2f3,84,7,20,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/7,20/7/2030,21:30,2030-07-20T21:30:00,25.12,267125272015603,2030-07-20T21:30:00+00:00,2030-07-20T21:30:00+02:00,2030-07-20T21:30:00+00:00,2030-07-20T21:30:00+00:00
a8ec96f2f2f2f2f2f2f2f2f3,84,7,12,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/7,12/7/2028,13:30,2028-07-12T13:30:00,25.12,267125272015603,2028-07-12T13:30:00+00:00,2028-07-12T13:30:00+02:00,2028-07-12T13:30:00+00:00,2028-07-12T13:30:00+00:00
aadcaaf2f2f2f2f2f2f2f2f3,85,6,28,10,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/6,28/6/2029,21:30,2029-06-28T21:30:00,25.12,267125272015603,2029-06-28T21:30:00+00:00,2029-06-28T21:30:00+02:00,2029-06-28T21:30:00+00:00,2029-06-28T21:30:00+00:00
a8fc94f2f2f2f2f2f2f2f2f3,84,7,28,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/7,28/7/2028,9:30,2028-07-28T09:30:00,25.12,267125272015603,2028-07-28T09:30:00+00:00,2028-07-28T09:30:00+02:00,2028-07-28T09:30:00+00:00,2028-07-28T09:30:00+00:00
a90c82f2f2f2f2f2f2f2f2f3,84,8,12,8,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/8,12/8/2027,5:30,2027-08-12T05:30:00,25.12,267125272015603,2027-08-12T05:30:00+00:00,2027-08-12T05:30:00+02:00,2027-08-12T05:30:00+00:00,2027-08-12T05:30:00+00:00
a968a4f2f2f2f2f2f2f2f2f3,84,11,8,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2029,9:30,2029-11-08T09:30:00,25.12,267125272015603,2029-11-08T09:30:00+00:00,2029-11-08T09:30:00+01:00,2029-11-08T09:30:00+00:00,2029-11-08T09:30:00+00:00
a944a6f2f2f2f2f2f2f2f2f3,84,10,4,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/10,4/10/2029,13:30,2029-10-04T13:30:00,25.12,267125272015603,2029-10-04T13:30:00+00:00,2029-10-04T13:30:00+02:00,2029-10-04T13:30:00+00:00,2029-10-04T13:30:00+00:00
a958a6f2f2f2f2f2f2f2f2f3,84,10,24,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/10,24/10/2029,13:30,2029-10-24T13:30:00,25.12,267125272015603,2029-10-24T13:30:00+00:00,2029-10-24T13:30:00+02:00,2029-10-24T13:30:00+00:00,2029-10-24T13:30:00+00:00
a96cb4f2f2f2f2f2f2f2f2f3,84,11,12,11,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,12/11,12/11/2030,9:30,2030-11-12T09:30:00,25.12,267125272015603,2030-11-12T09:30:00+00:00,2030-11-12T09:30:00+01:00,2030-11-12T09:30:00+00:00,2030-11-12T09:30:00+00:00
a964a0f2f2f2f2f2f2f2f2f3,84,11,4,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/11,4/11/2029,1:30,2029-11-04T01:30:00,25.12,267125272015603,2029-11-04T01:30:00+00:00,2029-11-04T01:30:00+01:00,2029-11-04T01:30:00+00:00,2029-11-04T01:30:00+00:00
a894a0f2f2f2f2f2f2f2f2f3,84,4,20,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/4,20/4/2029,1:30,2029-04-20T01:30:00,25.12,267125272015603,2029-04-20T01:30:00+00:00,2029-04-20T01:30:00+02:00,2029-04-20T01:30:00+00:00,2029-04-20T01:30:00+00:00
a898a6f2f2f2f2f2f2f2f2f3,84,4,24,10,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/4,24/4/2029,13:30,2029-04-24T13:30:00,25.12,267125272015603,2029-04-24T13:30:00+00:00,2029-04-24T13:30:00+02:00,2029-04-24T13:30:00+00:00,2029-04-24T13:30:00+00:00
a884a4f2f2f2f2f2f2f2f2f3,84,4,4,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/4,4/4/2029,9:30,2029-04-04T09:30:00,25.12,267125272015603,2029-04-04T09:30:00+00:00,2029-04-04T09:30:00+02:00,2029-04-04T09:30:00+00:00,2029-04-04T09:30:00+00:00
a8909af2f2f2f2f2f2f2f2f3,84,4,16,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/4,16/4/2028,21:30,2028-04-16T21:30:00,25.12,267125272015603,2028-04-16T21:30:00+00:00,2028-04-16T21:30:00+02:00,2028-04-16T21:30:00+00:00,2028-04-16T21:30:00+00:00
a8a4a2f2f2f2f2f2f2f2f2f3,84,5,4,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/5,4/5/2029,5:30,2029-05-04T05:30:00,25.12,267125272015603,2029-05-04T05:30:00+00:00,2029-05-04T05:30:00+02:00,2029-05-04T05:30:00+00:00,2029-05-04T05:30:00+00:00
a884a2f2f2f2f2f2f2f2f2f3,84,4,4,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/4,4/4/2029,5:30,2029-04-04T05:30:00,25.12,267125272015603,2029-04-04T05:30:00+00:00,2029-04-04T05:30:00+02:00,2029-04-04T05:30:00+00:00,2029-04-04T05:30:00+00:00
a994a0f2f2f2f2f2f2f2f2f3,84,12,20,10,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/12,20/12/2029,1:30,2029-12-20T01:30:00,25.12,267125272015603,2029-12-20T01:30:00+00:00,2029-12-20T01:30:00+01:00,2029-12-20T01:30:00+00:00,2029-12-20T01:30:00+00:00
a994a4f2f2f2f2f2f2f2f2f3,84,12,20,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/12,20/12/2029,9:30,2029-12-20T09:30:00,25.12,267125272015603,2029-12-20T09:30:00+00:00,2029-12-20T09:30:00+01:00,2029-12-20T09:30:00+00:00,2029-12-20T09:30:00+00:00
a994b2f2f2f2f2f2f2f2f2f3,84,12,20,11,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,20/12,20/12/2030,5:30,2030-12-20T05:30:00,25.12,267125272015603,2030-12-20T05:30:00+00:00,2030-12-20T05:30:00+01:00,2030-12-20T05:30:00+00:00,2030-12-20T05:30:00+00:00
a91080f2f2f2f2f2f2f2f2f3,84,8,16,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2027,1:30,2027-08-16T01:30:00,25.12,267125272015603,2027-08-16T01:30:00+00:00,2027-08-16T01:30:00+02:00,2027-08-16T01:30:00+00:00,2027-08-16T01:30:00+00:00
a91092f2f2f2f2f2f2f2f2f3,84,8,16,9,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/8,16/8/2028,5:30,2028-08-16T05:30:00,25.12,267125272015603,2028-08-16T05:30:00+00:00,2028-08-16T05:30:00+02:00,2028-08-16T05:30:00+00:00,2028-08-16T05:30:00+00:00
a908baf2f2f2f2f2f2f2f2f3,84,8,8,11,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2030,21:30,2030-08-08T21:30:00,25.12,267125272015603,2030-08-08T21:30:00+00:00,2030-08-08T21:30:00+02:00,2030-08-08T21:30:00+00:00,2030-08-08T21:30:00+00:00
a90880f2f2f2f2f2f2f2f2f3,84,8,8,8,7,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,1,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/8,8/8/2027,1:30,2027-08-08T01:30:00,25.12,267125272015603,2027-08-08T01:30:00+00:00,2027-08-08T01:30:00+02:00,2027-08-08T01:30:00+00:00,2027-08-08T01:30:00+00:00
a91c9af2f2f2f2f2f2f2f2f3,84,8,28,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2028,21:30,2028-08-28T21:30:00,25.12,267125272015603,2028-08-28T21:30:00+00:00,2028-08-28T21:30:00+02:00,2028-08-28T21:30:00+00:00,2028-08-28T21:30:00+00:00
a93084f2f2f2f2f2f2f2f2f3,84,9,16,8,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/9,16/9/2027,9:30,2027-09-16T09:30:00,25.12,267125272015603,2027-09-16T09:30:00+00:00,2027-09-16T09:30:00+02:00,2027-09-16T09:30:00+00:00,2027-09-16T09:30:00+00:00
a93894f2f2f2f2f2f2f2f2f3,84,9,24,9,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/9,24/9/2028,9:30,2028-09-24T09:30:00,25.12,267125272015603,2028-09-24T09:30:00+00:00,2028-09-24T09:30:00+02:00,2028-09-24T09:30:00+00:00,2028-09-24T09:30:00+00:00
a92496f2f2f2f2f2f2f2f2f3,84,9,4,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/9,4/9/2028,13:30,2028-09-04T13:30:00,25.12,267125272015603,2028-09-04T13:30:00+00:00,2028-09-04T13:30:00+02:00,2028-09-04T13:30:00+00:00,2028-09-04T13:30:00+00:00
a92498f2f2f2f2f2f2f2f2f3,84,9,4,9,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,4/9,4/9/2028,17:30,2028-09-04T17:30:00,25.12,267125272015603,2028-09-04T17:30:00+00:00,2028-09-04T17:30:00+02:00,2028-09-04T17:30:00+00:00,2028-09-04T17:30:00+00:00
a91ca2f2f2f2f2f2f2f2f2f3,84,8,28,10,23,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,5,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2029,5:30,2029-08-28T05:30:00,25.12,267125272015603,2029-08-28T05:30:00+00:00,2029-08-28T05:30:00+02:00,2029-08-28T05:30:00+00:00,2029-08-28T05:30:00+00:00
a91ca4f2f2f2f2f2f2f2f2f3,84,8,28,10,39,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,9,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2029,9:30,2029-08-28T09:30:00,25.12,267125272015603,2029-08-28T09:30:00+00:00,2029-08-28T09:30:00+02:00,2029-08-28T09:30:00+00:00,2029-08-28T09:30:00+00:00
a91cb8f2f2f2f2f2f2f2f2f3,84,8,28,11,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2030,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,28/8,28/8/2030,17:30,2030-08-28T17:30:00,25.12,267125272015603,2030-08-28T17:30:00+00:00,2030-08-28T17:30:00+02:00,2030-08-28T17:30:00+00:00,2030-08-28T17:30:00+00:00
a9309af2f2f2f2f2f2f2f2f3,84,9,16,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/9,16/9/2028,21:30,2028-09-16T21:30:00,25.12,267125272015603,2028-09-16T21:30:00+00:00,2028-09-16T21:30:00+02:00,2028-09-16T21:30:00+00:00,2028-09-16T21:30:00+00:00
a9308af2f2f2f2f2f2f2f2f3,84,9,16,8,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2027,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/9,16/9/2027,21:30,2027-09-16T21:30:00,25.12,267125272015603,2027-09-16T21:30:00+00:00,2027-09-16T21:30:00+02:00,2027-09-16T21:30:00+00:00,2027-09-16T21:30:00+00:00
a948a8f2f2f2f2f2f2f2f2f3,84,10,8,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/10,8/10/2029,17:30,2029-10-08T17:30:00,25.12,267125272015603,2029-10-08T17:30:00+00:00,2029-10-08T17:30:00+02:00,2029-10-08T17:30:00+00:00,2029-10-08T17:30:00+00:00
a99896f2f2f2f2f2f2f2f2f3,84,12,24,9,55,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,13,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,24/12,24/12/2028,13:30,2028-12-24T13:30:00,25.12,267125272015603,2028-12-24T13:30:00+00:00,2028-12-24T13:30:00+01:00,2028-12-24T13:30:00+00:00,2028-12-24T13:30:00+00:00
a9689af2f2f2f2f2f2f2f2f3,84,11,8,9,87,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,21,2028,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,8/11,8/11/2028,21:30,2028-11-08T21:30:00,25.12,267125272015603,2028-11-08T21:30:00+00:00,2028-11-08T21:30:00+01:00,2028-11-08T21:30:00+00:00,2028-11-08T21:30:00+00:00
a970a8f2f2f2f2f2f2f2f2f3,84,11,16,10,71,75,12,94.0,47,47,23,151,9.0,60,11,51,2.2,17,2029,30,105100.0,25,94.0,sous station,9.4,202.5,23.0,60.0,16/11,16/11/2029,17:30,2029-11-16T17:30:00,25.12,267125272015603,2029-11-16T17:30:00+00:00,2029-11-16T17:30:00+01:00,2029-11-16T17:30:00+00:00,2029-11-16T17:30:00+00:00
