data,id,humidite,direction_du_vecteur_de_vent_max,pluie_intensite_max,pression,direction_du_vecteur_vent_moyen,type_de_station,pluie,direction_du_vecteur_de_vent_max_en_degres,force_moyenne_du_vecteur_vent,force_rafale_max,temperature_en_degre_c,heure_de_paris,heure_utc
5593644f269000000d000000,42,82.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,10.9,2025-12-19T08:15:00+00:00,2025-12-19T08:15:00+00:00
559363ef529000000d000000,42,82.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,11.4,2025-12-19T07:30:00+00:00,2025-12-19T07:30:00+00:00
5593638f628800000ce00800,42,81.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,2.0,11.8,2025-12-19T06:45:00+00:00,2025-12-19T06:45:00+00:00
559365cf928000000d000000,42,80.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,12.4,2025-12-19T11:15:00+00:00,2025-12-19T11:15:00+00:00
559365af8a8800000d000000,42,81.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,12.2,2025-12-19T11:00:00+00:00,2025-12-19T11:00:00+00:00
5593650f529800000d000000,42,83.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,11.4,2025-12-19T09:45:00+00:00,2025-12-19T09:45:00+00:00
559364ef4a9800000d000000,42,83.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,11.2,2025-12-19T09:30:00+00:00,2025-12-19T09:30:00+00:00
5593666fa68000000d000000,42,80.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,12.9,2025-12-19T12:30:00+00:00,2025-12-19T12:30:00+00:00
5593662fa28000000d000000,42,80.0,0.0,0.0,100400.0,0.0,ISS,0.0,0.0,0.0,0.0,12.8,2025-12-19T12:00:00+00:00,2025-12-19T12:00:00+00:00
559361ef627800000ce00000,42,79.0,0.0,0.0,100300.0,0.0,ISS,0.0,0.0,0.0,0.0,11.8,2025-12-19T03:30:00+00:00,2025-12-19T03:30:00+00:00
